concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2725983,2725988,Subsumes,2014-04-22,2099-12-31,
2725983,2807870,Subsumes,2014-04-22,2099-12-31,
2725983,2822969,Subsumes,2014-04-22,2099-12-31,
2725983,2848635,Subsumes,2014-04-22,2099-12-31,
2725983,2861841,Subsumes,2014-04-22,2099-12-31,
2725987,2725983,Is a,2014-04-22,2099-12-31,
2725987,2725987,Mapped from,2014-04-22,2099-12-31,
2725987,2725987,Maps to,2014-04-22,2099-12-31,
2725987,2801516,Is a,2014-04-22,2099-12-31,
2725987,2807870,Is a,2014-04-22,2099-12-31,
2725987,2822967,Is a,2014-04-22,2099-12-31,
2725987,2848635,Is a,2014-04-22,2099-12-31,
2725988,2725983,Is a,2014-04-22,2099-12-31,
2725988,2725988,Mapped from,2014-04-22,2099-12-31,
2725988,2801516,Is a,2014-04-22,2099-12-31,
2725988,2807870,Is a,2014-04-22,2099-12-31,
2725988,2861841,Is a,2014-04-22,2099-12-31,
2725989,2725983,Is a,2014-04-22,2099-12-31,
2725989,2801516,Is a,2014-04-22,2099-12-31,
2725989,2807870,Is a,2014-04-22,2099-12-31,
2725989,2848636,Is a,2014-04-22,2099-12-31,
2725989,2874559,Is a,2014-04-22,2099-12-31,
2726115,2726133,Subsumes,2014-04-22,2099-12-31,
2726115,2812948,Subsumes,2014-04-22,2099-12-31,
2726115,2812949,Subsumes,2014-04-22,2099-12-31,
2726115,2880291,Subsumes,2014-04-22,2099-12-31,
2726115,2888113,Subsumes,2014-04-22,2099-12-31,
2726131,2726131,Mapped from,2014-04-22,2099-12-31,
2726131,2726131,Maps to,2014-04-22,2099-12-31,
2726131,2801516,Is a,2014-04-22,2099-12-31,
2726131,2812947,Is a,2014-04-22,2099-12-31,
2726131,2812948,Is a,2014-04-22,2099-12-31,
2726131,2874559,Is a,2014-04-22,2099-12-31,
2726132,2874559,Is a,2014-04-22,2099-12-31,
2726133,2874559,Is a,2014-04-22,2099-12-31,
2726133,2880290,Is a,2014-04-22,2099-12-31,
2726133,2880291,Is a,2014-04-22,2099-12-31,
2726380,2726381,Subsumes,2014-04-22,2099-12-31,
2726380,2726383,Subsumes,2014-04-22,2099-12-31,
2726380,2726384,Subsumes,2014-04-22,2099-12-31,
2726380,2726386,Subsumes,2014-04-22,2099-12-31,
2726380,2726389,Subsumes,2014-04-22,2099-12-31,
2726381,2726380,Is a,2014-04-22,2099-12-31,
2726381,2800088,Is a,2014-04-22,2099-12-31,
2726381,2801516,Is a,2014-04-22,2099-12-31,
2726382,2726382,Maps to,2014-04-22,2099-12-31,
2726382,2801516,Is a,2014-04-22,2099-12-31,
2726382,2815411,Is a,2014-04-22,2099-12-31,
2726382,2874559,Is a,2014-04-22,2099-12-31,
2726383,2726383,Mapped from,2014-04-22,2099-12-31,
2726383,2726383,Maps to,2014-04-22,2099-12-31,
2726383,2800089,Is a,2014-04-22,2099-12-31,
2726383,2874559,Is a,2014-04-22,2099-12-31,
2726383,2893142,Is a,2014-04-22,2099-12-31,
2726384,2874559,Is a,2014-04-22,2099-12-31,
2726385,2874559,Is a,2014-04-22,2099-12-31,
2726386,2726380,Is a,2014-04-22,2099-12-31,
2726386,2726386,Mapped from,2014-04-22,2099-12-31,
2726386,2726386,Maps to,2014-04-22,2099-12-31,
2726386,2800088,Is a,2014-04-22,2099-12-31,
2726387,2726380,Is a,2014-04-22,2099-12-31,
2726387,2726387,Mapped from,2014-04-22,2099-12-31,
2726387,2726387,Maps to,2014-04-22,2099-12-31,
2726387,2800088,Is a,2014-04-22,2099-12-31,
2726387,2801516,Is a,2014-04-22,2099-12-31,
2726388,2726380,Is a,2014-04-22,2099-12-31,
2726388,2800088,Is a,2014-04-22,2099-12-31,
2726388,2801516,Is a,2014-04-22,2099-12-31,
2726389,2726380,Is a,2014-04-22,2099-12-31,
2726389,2800088,Is a,2014-04-22,2099-12-31,
2726389,2801516,Is a,2014-04-22,2099-12-31,
2726389,2880131,Is a,2014-04-22,2099-12-31,
2726517,2726520,Subsumes,2014-04-22,2099-12-31,
2726517,2823149,Subsumes,2014-04-22,2099-12-31,
2726517,2836331,Subsumes,2014-04-22,2099-12-31,
2726517,2866873,Subsumes,2014-04-22,2099-12-31,
2726518,2726517,Is a,2014-04-22,2099-12-31,
2726518,2726518,Mapped from,2014-04-22,2099-12-31,
2726518,2726518,Maps to,2014-04-22,2099-12-31,
2726518,2866873,Is a,2014-04-22,2099-12-31,
2726518,2874559,Is a,2014-04-22,2099-12-31,
2726519,2726517,Is a,2014-04-22,2099-12-31,
2726519,2726519,Mapped from,2014-04-22,2099-12-31,
2726519,2726519,Maps to,2014-04-22,2099-12-31,
2726519,2823149,Is a,2014-04-22,2099-12-31,
2726519,2866873,Is a,2014-04-22,2099-12-31,
2726519,2874559,Is a,2014-04-22,2099-12-31,
2726519,2893319,Is a,2014-04-22,2099-12-31,
2726520,2726517,Is a,2014-04-22,2099-12-31,
2726663,2726664,Subsumes,2014-04-22,2099-12-31,
2726663,2726666,Subsumes,2014-04-22,2099-12-31,
2726663,2726667,Subsumes,2014-04-22,2099-12-31,
2726663,2726669,Subsumes,2014-04-22,2099-12-31,
2726663,2726672,Subsumes,2014-04-22,2099-12-31,
2726663,2726674,Subsumes,2014-04-22,2099-12-31,
2726663,2726675,Subsumes,2014-04-22,2099-12-31,
2726663,2800259,Subsumes,2014-04-22,2099-12-31,
2726663,2813104,Subsumes,2014-04-22,2099-12-31,
2726663,2813106,Subsumes,2014-04-22,2099-12-31,
2726663,2813107,Subsumes,2014-04-22,2099-12-31,
2726663,2828347,Subsumes,2014-04-22,2099-12-31,
2726663,2836334,Subsumes,2014-04-22,2099-12-31,
2726663,2853340,Subsumes,2014-04-22,2099-12-31,
2726663,2862016,Subsumes,2014-04-22,2099-12-31,
2726663,2874929,Subsumes,2014-04-22,2099-12-31,
2726664,2726663,Is a,2014-04-22,2099-12-31,
2726664,2801516,Is a,2014-04-22,2099-12-31,
2726665,2726665,Maps to,2014-04-22,2099-12-31,
2726665,2801516,Is a,2014-04-22,2099-12-31,
2726666,2726666,Mapped from,2014-04-22,2099-12-31,
2726666,2726666,Maps to,2014-04-22,2099-12-31,
2726666,2800259,Is a,2014-04-22,2099-12-31,
2726666,2801516,Is a,2014-04-22,2099-12-31,
2726666,2853340,Is a,2014-04-22,2099-12-31,
2726666,2874559,Is a,2014-04-22,2099-12-31,
2726667,2726667,Mapped from,2014-04-22,2099-12-31,
2726667,2800259,Is a,2014-04-22,2099-12-31,
2726667,2874559,Is a,2014-04-22,2099-12-31,
2726667,2880447,Is a,2014-04-22,2099-12-31,
2726668,2836334,Is a,2014-04-22,2099-12-31,
2726668,2874559,Is a,2014-04-22,2099-12-31,
2726668,2880447,Is a,2014-04-22,2099-12-31,
2726669,2726663,Is a,2014-04-22,2099-12-31,
2726669,2726669,Mapped from,2014-04-22,2099-12-31,
2726669,2726669,Maps to,2014-04-22,2099-12-31,
2726669,2836334,Is a,2014-04-22,2099-12-31,
2726669,2874559,Is a,2014-04-22,2099-12-31,
2726669,2880447,Is a,2014-04-22,2099-12-31,
2726670,2726663,Is a,2014-04-22,2099-12-31,
2726670,2726670,Mapped from,2014-04-22,2099-12-31,
2726670,2726670,Maps to,2014-04-22,2099-12-31,
2726670,2813105,Is a,2014-04-22,2099-12-31,
2726670,2836334,Is a,2014-04-22,2099-12-31,
2726670,2880447,Is a,2014-04-22,2099-12-31,
2726671,2726663,Is a,2014-04-22,2099-12-31,
2726671,2801516,Is a,2014-04-22,2099-12-31,
2726671,2874928,Is a,2014-04-22,2099-12-31,
2726672,2726663,Is a,2014-04-22,2099-12-31,
2726672,2801516,Is a,2014-04-22,2099-12-31,
2726672,2813106,Is a,2014-04-22,2099-12-31,
2726672,2874929,Is a,2014-04-22,2099-12-31,
2726673,2726673,Mapped from,2014-04-22,2099-12-31,
2726673,2726673,Maps to,2014-04-22,2099-12-31,
2726673,2801516,Is a,2014-04-22,2099-12-31,
2726673,2813106,Is a,2014-04-22,2099-12-31,
2726674,2726674,Mapped from,2014-04-22,2099-12-31,
2726674,2726674,Maps to,2014-04-22,2099-12-31,
2726674,2801516,Is a,2014-04-22,2099-12-31,
2726674,2813106,Is a,2014-04-22,2099-12-31,
2726674,2874559,Is a,2014-04-22,2099-12-31,
2726675,2874559,Is a,2014-04-22,2099-12-31,
2726675,2880447,Is a,2014-04-22,2099-12-31,
2726822,2726823,Subsumes,2014-04-22,2099-12-31,
2726822,2726825,Subsumes,2014-04-22,2099-12-31,
2726822,2726826,Subsumes,2014-04-22,2099-12-31,
2726822,2726828,Subsumes,2014-04-22,2099-12-31,
2726822,2807893,Subsumes,2014-04-22,2099-12-31,
2726822,2812961,Subsumes,2014-04-22,2099-12-31,
2726822,2823132,Subsumes,2014-04-22,2099-12-31,
2726822,2853326,Subsumes,2014-04-22,2099-12-31,
2726822,2853327,Subsumes,2014-04-22,2099-12-31,
2726822,2874906,Subsumes,2014-04-22,2099-12-31,
2726822,2880298,Subsumes,2014-04-22,2099-12-31,
2726822,2888127,Subsumes,2014-04-22,2099-12-31,
2726823,2726822,Is a,2014-04-22,2099-12-31,
2726823,2801516,Is a,2014-04-22,2099-12-31,
2726823,2807893,Is a,2014-04-22,2099-12-31,
2726824,2726824,Maps to,2014-04-22,2099-12-31,
2726824,2801516,Is a,2014-04-22,2099-12-31,
2726824,2812961,Is a,2014-04-22,2099-12-31,
2726824,2853326,Is a,2014-04-22,2099-12-31,
2726825,2726825,Mapped from,2014-04-22,2099-12-31,
2726825,2726825,Maps to,2014-04-22,2099-12-31,
2726825,2801516,Is a,2014-04-22,2099-12-31,
2726825,2812961,Is a,2014-04-22,2099-12-31,
2726825,2823132,Is a,2014-04-22,2099-12-31,
2726825,2874559,Is a,2014-04-22,2099-12-31,
2726825,2874906,Is a,2014-04-22,2099-12-31,
2726826,2726826,Mapped from,2014-04-22,2099-12-31,
2726826,2812961,Is a,2014-04-22,2099-12-31,
2726826,2823132,Is a,2014-04-22,2099-12-31,
2726826,2874559,Is a,2014-04-22,2099-12-31,
2726827,2823132,Is a,2014-04-22,2099-12-31,
2726827,2853327,Is a,2014-04-22,2099-12-31,
2726827,2874559,Is a,2014-04-22,2099-12-31,
2726827,2888128,Is a,2014-04-22,2099-12-31,
2726828,2726822,Is a,2014-04-22,2099-12-31,
2726828,2726828,Mapped from,2014-04-22,2099-12-31,
2726828,2726828,Maps to,2014-04-22,2099-12-31,
2726828,2812962,Is a,2014-04-22,2099-12-31,
2726828,2823132,Is a,2014-04-22,2099-12-31,
2726828,2853327,Is a,2014-04-22,2099-12-31,
2726828,2874559,Is a,2014-04-22,2099-12-31,
2726829,2726822,Is a,2014-04-22,2099-12-31,
2726829,2726829,Mapped from,2014-04-22,2099-12-31,
2726829,2726829,Maps to,2014-04-22,2099-12-31,
2726830,2726822,Is a,2014-04-22,2099-12-31,
2726830,2801516,Is a,2014-04-22,2099-12-31,
2727184,2836367,Subsumes,2014-04-22,2099-12-31,
2727184,2862173,Subsumes,2014-04-22,2099-12-31,
2727185,2727184,Is a,2014-04-22,2099-12-31,
2727185,2727185,Mapped from,2014-04-22,2099-12-31,
2727185,2727185,Maps to,2014-04-22,2099-12-31,
2727185,2862173,Is a,2014-04-22,2099-12-31,
2727185,2874559,Is a,2014-04-22,2099-12-31,
2727186,2727184,Is a,2014-04-22,2099-12-31,
2727186,2727186,Mapped from,2014-04-22,2099-12-31,
2727186,2727186,Maps to,2014-04-22,2099-12-31,
2727186,2874559,Is a,2014-04-22,2099-12-31,
2794168,2725208,Subsumes,2014-04-22,2099-12-31,
2794340,2725756,Subsumes,2014-04-22,2099-12-31,
2794528,2726384,Subsumes,2014-04-22,2099-12-31,
2794529,2726387,Subsumes,2014-04-22,2099-12-31,
2799933,2725737,Is a,2014-04-22,2099-12-31,
2799933,2725746,Subsumes,2014-04-22,2099-12-31,
2799933,2799933,Mapped from,2014-04-22,2099-12-31,
2799933,2799933,Maps to,2014-04-22,2099-12-31,
2799933,2801516,Is a,2014-04-22,2099-12-31,
2799933,2874559,Is a,2014-04-22,2099-12-31,
2799933,2879962,Is a,2014-04-22,2099-12-31,
2800088,2726383,Subsumes,2014-04-22,2099-12-31,
2800088,2726385,Subsumes,2014-04-22,2099-12-31,
2800088,2726386,Subsumes,2014-04-22,2099-12-31,
2800088,2726388,Subsumes,2014-04-22,2099-12-31,
2800089,2726383,Subsumes,2014-04-22,2099-12-31,
2800259,2726665,Subsumes,2014-04-22,2099-12-31,
2800259,2726667,Subsumes,2014-04-22,2099-12-31,
2800259,2800259,Mapped from,2014-04-22,2099-12-31,
2800259,2800259,Maps to,2014-04-22,2099-12-31,
2800259,2801516,Is a,2014-04-22,2099-12-31,
2800259,2813104,Subsumes,2014-04-22,2099-12-31,
2800259,2823154,Subsumes,2014-04-22,2099-12-31,
2800259,2828347,Subsumes,2014-04-22,2099-12-31,
2800259,2853340,Subsumes,2014-04-22,2099-12-31,
2800259,2874559,Is a,2014-04-22,2099-12-31,
2801516,2725199,Subsumes,2014-04-22,2099-12-31,
2801516,2725204,Subsumes,2014-04-22,2099-12-31,
2801516,2725206,Subsumes,2014-04-22,2099-12-31,
2801516,2725636,Subsumes,2014-04-22,2099-12-31,
2801516,2725638,Subsumes,2014-04-22,2099-12-31,
2801516,2725744,Subsumes,2014-04-22,2099-12-31,
2801516,2725747,Subsumes,2014-04-22,2099-12-31,
2801516,2725749,Subsumes,2014-04-22,2099-12-31,
2801516,2725988,Subsumes,2014-04-22,2099-12-31,
2801516,2726131,Subsumes,2014-04-22,2099-12-31,
2801516,2726133,Subsumes,2014-04-22,2099-12-31,
2801516,2726382,Subsumes,2014-04-22,2099-12-31,
2801516,2726383,Subsumes,2014-04-22,2099-12-31,
2801516,2726385,Subsumes,2014-04-22,2099-12-31,
2801516,2726388,Subsumes,2014-04-22,2099-12-31,
2801516,2726518,Subsumes,2014-04-22,2099-12-31,
2801516,2726520,Subsumes,2014-04-22,2099-12-31,
2801516,2726666,Subsumes,2014-04-22,2099-12-31,
2801516,2726668,Subsumes,2014-04-22,2099-12-31,
2801516,2726669,Subsumes,2014-04-22,2099-12-31,
2801516,2726671,Subsumes,2014-04-22,2099-12-31,
2801516,2726674,Subsumes,2014-04-22,2099-12-31,
2801516,2726825,Subsumes,2014-04-22,2099-12-31,
2801516,2726827,Subsumes,2014-04-22,2099-12-31,
2801516,2726828,Subsumes,2014-04-22,2099-12-31,
2801516,2726830,Subsumes,2014-04-22,2099-12-31,
2801516,2727185,Subsumes,2014-04-22,2099-12-31,
2801516,2799933,Subsumes,2014-04-22,2099-12-31,
2801516,2800259,Subsumes,2014-04-22,2099-12-31,
2801516,2807894,Subsumes,2014-04-22,2099-12-31,
2801516,2812947,Subsumes,2014-04-22,2099-12-31,
2801516,2812949,Subsumes,2014-04-22,2099-12-31,
2801516,2812962,Subsumes,2014-04-22,2099-12-31,
2801516,2813105,Subsumes,2014-04-22,2099-12-31,
2801516,2813106,Subsumes,2014-04-22,2099-12-31,
2801516,2813108,Subsumes,2014-04-22,2099-12-31,
2801516,2815235,Subsumes,2014-04-22,2099-12-31,
2801516,2822967,Subsumes,2014-04-22,2099-12-31,
2801516,2822969,Subsumes,2014-04-22,2099-12-31,
2801516,2822985,Subsumes,2014-04-22,2099-12-31,
2801516,2823149,Subsumes,2014-04-22,2099-12-31,
2801516,2823154,Subsumes,2014-04-22,2099-12-31,
2801516,2823316,Subsumes,2014-04-22,2099-12-31,
2801516,2828002,Subsumes,2014-04-22,2099-12-31,
2801516,2828012,Subsumes,2014-04-22,2099-12-31,
2801516,2836331,Subsumes,2014-04-22,2099-12-31,
2801516,2836334,Subsumes,2014-04-22,2099-12-31,
2801516,2840575,Subsumes,2014-04-22,2099-12-31,
2801516,2848304,Subsumes,2014-04-22,2099-12-31,
2801516,2848473,Subsumes,2014-04-22,2099-12-31,
2801516,2848635,Subsumes,2014-04-22,2099-12-31,
2801516,2853326,Subsumes,2014-04-22,2099-12-31,
2801516,2853341,Subsumes,2014-04-22,2099-12-31,
2801516,2861841,Subsumes,2014-04-22,2099-12-31,
2801516,2862016,Subsumes,2014-04-22,2099-12-31,
2801516,2862172,Subsumes,2014-04-22,2099-12-31,
2801516,2866542,Subsumes,2014-04-22,2099-12-31,
2801516,2866873,Subsumes,2014-04-22,2099-12-31,
2801516,2874928,Subsumes,2014-04-22,2099-12-31,
2801516,2874929,Subsumes,2014-04-22,2099-12-31,
2801516,2880448,Subsumes,2014-04-22,2099-12-31,
2801516,2887806,Subsumes,2014-04-22,2099-12-31,
2801516,2888113,Subsumes,2014-04-22,2099-12-31,
2801516,2888127,Subsumes,2014-04-22,2099-12-31,
2801516,2892976,Subsumes,2014-04-22,2099-12-31,
2801516,2893318,Subsumes,2014-04-22,2099-12-31,
2801516,2893344,Subsumes,2014-04-22,2099-12-31,
2807870,2725983,Is a,2014-04-22,2099-12-31,
2807870,2725989,Subsumes,2014-04-22,2099-12-31,
2807870,2801516,Is a,2014-04-22,2099-12-31,
2807870,2807870,Mapped from,2014-04-22,2099-12-31,
2807870,2807870,Maps to,2014-04-22,2099-12-31,
2807870,2822967,Subsumes,2014-04-22,2099-12-31,
2807870,2822968,Subsumes,2014-04-22,2099-12-31,
2807870,2848636,Subsumes,2014-04-22,2099-12-31,
2807893,2726822,Is a,2014-04-22,2099-12-31,
2807893,2726823,Subsumes,2014-04-22,2099-12-31,
2807893,2807893,Mapped from,2014-04-22,2099-12-31,
2807893,2807893,Maps to,2014-04-22,2099-12-31,
2807894,2726822,Is a,2014-04-22,2099-12-31,
2807894,2801516,Is a,2014-04-22,2099-12-31,
2807894,2807894,Mapped from,2014-04-22,2099-12-31,
2807894,2807894,Maps to,2014-04-22,2099-12-31,
2807909,2726517,Is a,2014-04-22,2099-12-31,
2807909,2726518,Subsumes,2014-04-22,2099-12-31,
2807909,2807909,Mapped from,2014-04-22,2099-12-31,
2807909,2807909,Maps to,2014-04-22,2099-12-31,
2812947,2726131,Subsumes,2014-04-22,2099-12-31,
2812947,2874559,Is a,2014-04-22,2099-12-31,
2812947,2888113,Is a,2014-04-22,2099-12-31,
2812948,2726115,Is a,2014-04-22,2099-12-31,
2812948,2726131,Subsumes,2014-04-22,2099-12-31,
2812948,2812948,Mapped from,2014-04-22,2099-12-31,
2812948,2888113,Is a,2014-04-22,2099-12-31,
2812949,2726115,Is a,2014-04-22,2099-12-31,
2812949,2726132,Subsumes,2014-04-22,2099-12-31,
2812949,2801516,Is a,2014-04-22,2099-12-31,
2812949,2812949,Mapped from,2014-04-22,2099-12-31,
2812949,2812949,Maps to,2014-04-22,2099-12-31,
2812949,2822985,Is a,2014-04-22,2099-12-31,
2812949,2888113,Is a,2014-04-22,2099-12-31,
2812961,2726824,Subsumes,2014-04-22,2099-12-31,
2812961,2726826,Subsumes,2014-04-22,2099-12-31,
2812961,2801516,Is a,2014-04-22,2099-12-31,
2812961,2812961,Maps to,2014-04-22,2099-12-31,
2812961,2823132,Is a,2014-04-22,2099-12-31,
2812961,2874559,Is a,2014-04-22,2099-12-31,
2812961,2874906,Subsumes,2014-04-22,2099-12-31,
2812962,2812962,Maps to,2014-04-22,2099-12-31,
2812962,2823132,Is a,2014-04-22,2099-12-31,
2812962,2853327,Is a,2014-04-22,2099-12-31,
2812962,2874559,Is a,2014-04-22,2099-12-31,
2813104,2800259,Is a,2014-04-22,2099-12-31,
2813104,2813104,Mapped from,2014-04-22,2099-12-31,
2813104,2813104,Maps to,2014-04-22,2099-12-31,
2813104,2874559,Is a,2014-04-22,2099-12-31,
2813104,2880447,Is a,2014-04-22,2099-12-31,
2813105,2813105,Maps to,2014-04-22,2099-12-31,
2813105,2836334,Is a,2014-04-22,2099-12-31,
2813105,2874559,Is a,2014-04-22,2099-12-31,
2813105,2880447,Is a,2014-04-22,2099-12-31,
2813106,2726663,Is a,2014-04-22,2099-12-31,
2813106,2726674,Subsumes,2014-04-22,2099-12-31,
2813106,2813108,Subsumes,2014-04-22,2099-12-31,
2813106,2853341,Subsumes,2014-04-22,2099-12-31,
2813106,2874559,Is a,2014-04-22,2099-12-31,
2813106,2874929,Subsumes,2014-04-22,2099-12-31,
2813106,2880447,Is a,2014-04-22,2099-12-31,
2813107,2726663,Is a,2014-04-22,2099-12-31,
2813107,2813107,Mapped from,2014-04-22,2099-12-31,
2813107,2880447,Is a,2014-04-22,2099-12-31,
2813108,2726663,Is a,2014-04-22,2099-12-31,
2813108,2726675,Subsumes,2014-04-22,2099-12-31,
2813108,2801516,Is a,2014-04-22,2099-12-31,
2813108,2813106,Is a,2014-04-22,2099-12-31,
2813108,2813108,Mapped from,2014-04-22,2099-12-31,
2813108,2813108,Maps to,2014-04-22,2099-12-31,
2815235,2725194,Is a,2014-04-22,2099-12-31,
2815235,2725198,Subsumes,2014-04-22,2099-12-31,
2815235,2815235,Mapped from,2014-04-22,2099-12-31,
2815235,2852845,Is a,2014-04-22,2099-12-31,
2815235,2874559,Is a,2014-04-22,2099-12-31,
2815236,2725204,Subsumes,2014-04-22,2099-12-31,
2815374,2725737,Is a,2014-04-22,2099-12-31,
2815374,2725748,Subsumes,2014-04-22,2099-12-31,
2815374,2801516,Is a,2014-04-22,2099-12-31,
2815375,2725756,Subsumes,2014-04-22,2099-12-31,
2815411,2726382,Subsumes,2014-04-22,2099-12-31,
2822634,2801516,Is a,2014-04-22,2099-12-31,
2822634,2815235,Is a,2014-04-22,2099-12-31,
2822634,2822634,Mapped from,2014-04-22,2099-12-31,
2822634,2822634,Maps to,2014-04-22,2099-12-31,
2822635,2725208,Subsumes,2014-04-22,2099-12-31,
2822965,2726387,Subsumes,2014-04-22,2099-12-31,
2822965,2726388,Subsumes,2014-04-22,2099-12-31,
2822967,2822967,Maps to,2014-04-22,2099-12-31,
2822967,2848635,Subsumes,2014-04-22,2099-12-31,
2822968,2725983,Is a,2014-04-22,2099-12-31,
2822968,2725988,Subsumes,2014-04-22,2099-12-31,
2822968,2801516,Is a,2014-04-22,2099-12-31,
2822968,2822968,Mapped from,2014-04-22,2099-12-31,
2822968,2822968,Maps to,2014-04-22,2099-12-31,
2822968,2861841,Is a,2014-04-22,2099-12-31,
2822969,2725983,Is a,2014-04-22,2099-12-31,
2822969,2725989,Subsumes,2014-04-22,2099-12-31,
2822969,2801516,Is a,2014-04-22,2099-12-31,
2822969,2807870,Is a,2014-04-22,2099-12-31,
2822969,2822969,Mapped from,2014-04-22,2099-12-31,
2822969,2848636,Subsumes,2014-04-22,2099-12-31,
2822985,2726115,Is a,2014-04-22,2099-12-31,
2822985,2726132,Subsumes,2014-04-22,2099-12-31,
2822985,2801516,Is a,2014-04-22,2099-12-31,
2822985,2888113,Is a,2014-04-22,2099-12-31,
2823132,2726824,Subsumes,2014-04-22,2099-12-31,
2823132,2726825,Subsumes,2014-04-22,2099-12-31,
2823132,2726827,Subsumes,2014-04-22,2099-12-31,
2823132,2726830,Subsumes,2014-04-22,2099-12-31,
2823132,2807894,Subsumes,2014-04-22,2099-12-31,
2823132,2812962,Subsumes,2014-04-22,2099-12-31,
2823132,2874559,Is a,2014-04-22,2099-12-31,
2823132,2888128,Subsumes,2014-04-22,2099-12-31,
2823149,2726517,Is a,2014-04-22,2099-12-31,
2823149,2823149,Maps to,2014-04-22,2099-12-31,
2823149,2866873,Is a,2014-04-22,2099-12-31,
2823149,2874559,Is a,2014-04-22,2099-12-31,
2823150,2726517,Is a,2014-04-22,2099-12-31,
2823150,2726520,Subsumes,2014-04-22,2099-12-31,
2823150,2823150,Mapped from,2014-04-22,2099-12-31,
2823150,2823150,Maps to,2014-04-22,2099-12-31,
2823150,2836331,Is a,2014-04-22,2099-12-31,
2823150,2866873,Is a,2014-04-22,2099-12-31,
2823150,2874559,Is a,2014-04-22,2099-12-31,
2823154,2726667,Subsumes,2014-04-22,2099-12-31,
2823154,2801516,Is a,2014-04-22,2099-12-31,
2823154,2823154,Mapped from,2014-04-22,2099-12-31,
2823154,2823154,Maps to,2014-04-22,2099-12-31,
2823316,2727184,Is a,2014-04-22,2099-12-31,
2823316,2823316,Maps to,2014-04-22,2099-12-31,
2823316,2874559,Is a,2014-04-22,2099-12-31,
2827860,2725194,Is a,2014-04-22,2099-12-31,
2827860,2801516,Is a,2014-04-22,2099-12-31,
2827860,2827860,Maps to,2014-04-22,2099-12-31,
2827860,2848304,Is a,2014-04-22,2099-12-31,
2827860,2852845,Is a,2014-04-22,2099-12-31,
2827860,2874559,Is a,2014-04-22,2099-12-31,
2828002,2725737,Is a,2014-04-22,2099-12-31,
2828002,2801516,Is a,2014-04-22,2099-12-31,
2828002,2828002,Mapped from,2014-04-22,2099-12-31,
2828002,2874559,Is a,2014-04-22,2099-12-31,
2828002,2879962,Is a,2014-04-22,2099-12-31,
2828012,2828012,Mapped from,2014-04-22,2099-12-31,
2828012,2828012,Maps to,2014-04-22,2099-12-31,
2828012,2848473,Subsumes,2014-04-22,2099-12-31,
2828012,2874559,Is a,2014-04-22,2099-12-31,
2828012,2879975,Is a,2014-04-22,2099-12-31,
2828013,2725638,Subsumes,2014-04-22,2099-12-31,
2828013,2828013,Mapped from,2014-04-22,2099-12-31,
2828013,2828013,Maps to,2014-04-22,2099-12-31,
2828013,2874559,Is a,2014-04-22,2099-12-31,
2828013,2879975,Is a,2014-04-22,2099-12-31,
2828347,2800259,Is a,2014-04-22,2099-12-31,
2828347,2828347,Mapped from,2014-04-22,2099-12-31,
2828347,2874559,Is a,2014-04-22,2099-12-31,
2828347,2880447,Is a,2014-04-22,2099-12-31,
2836331,2801516,Is a,2014-04-22,2099-12-31,
2836331,2823150,Subsumes,2014-04-22,2099-12-31,
2836331,2836331,Mapped from,2014-04-22,2099-12-31,
2836334,2726668,Subsumes,2014-04-22,2099-12-31,
2836334,2726670,Subsumes,2014-04-22,2099-12-31,
2836334,2726671,Subsumes,2014-04-22,2099-12-31,
2836334,2813105,Subsumes,2014-04-22,2099-12-31,
2836334,2836334,Mapped from,2014-04-22,2099-12-31,
2836334,2836334,Maps to,2014-04-22,2099-12-31,
2836334,2874559,Is a,2014-04-22,2099-12-31,
2836334,2874928,Subsumes,2014-04-22,2099-12-31,
2836334,2880447,Is a,2014-04-22,2099-12-31,
2836367,2727184,Is a,2014-04-22,2099-12-31,
2836367,2801516,Is a,2014-04-22,2099-12-31,
2836367,2862173,Is a,2014-04-22,2099-12-31,
2836367,2874559,Is a,2014-04-22,2099-12-31,
2840575,2725620,Is a,2014-04-22,2099-12-31,
2840575,2801516,Is a,2014-04-22,2099-12-31,
2840575,2828013,Subsumes,2014-04-22,2099-12-31,
2840575,2840575,Maps to,2014-04-22,2099-12-31,
2840718,2726381,Subsumes,2014-04-22,2099-12-31,
2848304,2725199,Subsumes,2014-04-22,2099-12-31,
2848473,2725620,Is a,2014-04-22,2099-12-31,
2848473,2801516,Is a,2014-04-22,2099-12-31,
2848473,2828012,Is a,2014-04-22,2099-12-31,
2848473,2848473,Mapped from,2014-04-22,2099-12-31,
2848474,2725620,Is a,2014-04-22,2099-12-31,
2848474,2725637,Subsumes,2014-04-22,2099-12-31,
2848474,2801516,Is a,2014-04-22,2099-12-31,
2848474,2879975,Is a,2014-04-22,2099-12-31,
2848635,2725987,Subsumes,2014-04-22,2099-12-31,
2848635,2848635,Mapped from,2014-04-22,2099-12-31,
2848635,2848635,Maps to,2014-04-22,2099-12-31,
2848635,2874559,Is a,2014-04-22,2099-12-31,
2848636,2848636,Mapped from,2014-04-22,2099-12-31,
2848636,2874559,Is a,2014-04-22,2099-12-31,
2852845,2725194,Is a,2014-04-22,2099-12-31,
2852845,2725198,Subsumes,2014-04-22,2099-12-31,
2852845,2725200,Subsumes,2014-04-22,2099-12-31,
